timestamp,website,status,response_time
2024-09-14 02:56:16,https://jup.dev.iitm.ac.in,up,1.089964945
2024-09-14 02:59:38,https://nptel.ac.in,up,.371084632
2024-09-14 02:59:39,https://archive.nptel.ac.in,up,1.208564982
2024-09-14 02:59:40,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.768650512
2024-09-14 02:59:41,https://eex.dev.iitm.ac.in,up,1.231082456
2024-09-14 02:59:42,https://jup.dev.iitm.ac.in,up,.944388627
2024-09-14 03:00:29,https://nptel.ac.in,up,.254662487
2024-09-14 03:00:30,https://archive.nptel.ac.in,up,1.430712805
2024-09-14 03:00:31,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.833158068
2024-09-14 03:00:32,https://eex.dev.iitm.ac.in,up,1.280096594
2024-09-14 03:00:34,https://jup.dev.iitm.ac.in,up,1.129408647
2024-09-14 03:01:25,https://nptel.ac.in,up,.277738635
2024-09-14 03:01:26,https://archive.nptel.ac.in,up,1.117379765
2024-09-14 03:01:27,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.793249925
2024-09-14 03:01:28,https://eex.dev.iitm.ac.in,up,1.254327541
2024-09-14 03:01:29,https://jup.dev.iitm.ac.in,up,.901620488
2024-09-14 03:26:07,https://nptel.ac.in,up,.260532478
2024-09-14 03:26:08,https://archive.nptel.ac.in,up,1.359556182
2024-09-14 03:26:09,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.907201797
2024-09-14 03:26:10,https://eex.dev.iitm.ac.in,up,1.286148212
2024-09-14 03:26:11,https://jup.dev.iitm.ac.in,up,1.021611212
2024-09-14 03:39:53,https://nptel.ac.in,up,.271969614
2024-09-14 03:40:04,https://archive.nptel.ac.in,up,11.799546863
2024-09-14 03:40:05,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.763114922
2024-09-14 03:40:06,https://eex.dev.iitm.ac.in,up,1.209829533
2024-09-14 03:40:07,https://jup.dev.iitm.ac.in,up,.924176697
2024-09-14 03:51:12,https://nptel.ac.in,up,.136122877
2024-09-14 03:51:13,https://archive.nptel.ac.in,up,1.425892411
2024-09-14 03:51:14,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.869107261
2024-09-14 03:51:15,https://eex.dev.iitm.ac.in,up,1.296380044
2024-09-14 03:51:16,https://jup.dev.iitm.ac.in,up,1.063450017
2024-09-14 04:12:40,https://nptel.ac.in,up,.128238112
2024-09-14 04:12:41,https://archive.nptel.ac.in,up,1.259112006
2024-09-14 04:12:42,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.774851665
2024-09-14 04:12:44,https://eex.dev.iitm.ac.in,up,1.260617003
2024-09-14 04:12:45,https://jup.dev.iitm.ac.in,up,1.039692019
2024-09-14 04:32:58,https://nptel.ac.in,up,.268311845
2024-09-14 04:33:00,https://archive.nptel.ac.in,up,1.141240375
2024-09-14 04:33:00,https://dashboard.dev.nptel.ac.in/InternalCandidateDashboard/,up,.726532601
2024-09-14 04:33:01,https://eex.dev.iitm.ac.in,up,1.201402527
2024-09-14 04:33:02,https://jup.dev.iitm.ac.in,up,.956343650
2024-09-14 04:44:41,https://nptel.ac.in,up,.263015882
